ticker,year,value,source,source_url,retrieved,note
HD,2023,3.625,OSHA ITA Form 300A summary data,https://www.osha.gov/sites/default/files/ITA_300A_Summary_Data_2023_through_12-31-2024.zip,2026-09-12,"7428 recordable cases (2192 days-away, 3875 restricted) / 409853072 hours at 1883 establishments, 209118 avg employees; matched by ein 0, sec name 1883, ex-21 subsidiary 0; sites listed in social/raw/osha_establishments.csv"
HD,2024,3.634,OSHA ITA Form 300A summary data,https://www.osha.gov/sites/default/files/ITA_300A_Summary_Data_2024_through_12-31-2025.zip,2026-09-12,"6847 recordable cases (1993 days-away, 3553 restricted) / 376846692 hours at 1909 establishments, 192261 avg employees; matched by ein 0, sec name 1909, ex-21 subsidiary 0; sites listed in social/raw/osha_establishments.csv"
HIG,2024,1.879,OSHA ITA Form 300A summary data,https://www.osha.gov/sites/default/files/ITA_300A_Summary_Data_2024_through_12-31-2025.zip,2026-09-12,"5 recordable cases (2 days-away, 1 restricted) / 532087 hours at 1 establishments, 220 avg employees; matched by ein 1, sec name 0, ex-21 subsidiary 0; sites listed in social/raw/osha_establishments.csv"
HII,2022,5.67,OSHA ITA Form 300A summary data,https://www.osha.gov/sites/default/files/ITA-data-cy2022.zip,2026-09-12,"1469 recordable cases (881 days-away, 376 restricted) / 51815723 hours at 2 establishments, 25698 avg employees; matched by ein 0, sec name 1, ex-21 subsidiary 1; sites listed in social/raw/osha_establishments.csv"
HII,2023,5.573,OSHA ITA Form 300A summary data,https://www.osha.gov/sites/default/files/ITA_300A_Summary_Data_2023_through_12-31-2024.zip,2026-09-12,"2149 recordable cases (1057 days-away, 450 restricted) / 77119822 hours at 3 establishments, 37925 avg employees; matched by ein 0, sec name 1, ex-21 subsidiary 2; sites listed in social/raw/osha_establishments.csv"
HII,2024,4.77,OSHA ITA Form 300A summary data,https://www.osha.gov/sites/default/files/ITA_300A_Summary_Data_2024_through_12-31-2025.zip,2026-09-12,"1307 recordable cases (744 days-away, 285 restricted) / 54804741 hours at 2 establishments, 27095 avg employees; matched by ein 0, sec name 1, ex-21 subsidiary 1; sites listed in social/raw/osha_establishments.csv"
HLT,2022,5.93,OSHA ITA Form 300A summary data,https://www.osha.gov/sites/default/files/ITA-data-cy2022.zip,2026-09-12,"1664 recordable cases (898 days-away, 437 restricted) / 56119570 hours at 197 establishments, 36535 avg employees; matched by ein 0, sec name 194, ex-21 subsidiary 3; sites listed in social/raw/osha_establishments.csv"
HON,2022,0.373,OSHA ITA Form 300A summary data,https://www.osha.gov/sites/default/files/ITA-data-cy2022.zip,2026-09-12,"114 recordable cases (30 days-away, 25 restricted) / 61137491 hours at 71 establishments, 29103 avg employees; matched by ein 39, sec name 11, ex-21 subsidiary 21; sites listed in social/raw/osha_establishments.csv"
HON,2023,0.336,OSHA ITA Form 300A summary data,https://www.osha.gov/sites/default/files/ITA_300A_Summary_Data_2023_through_12-31-2024.zip,2026-09-12,"93 recordable cases (31 days-away, 21 restricted) / 55426573 hours at 75 establishments, 26333 avg employees; matched by ein 35, sec name 15, ex-21 subsidiary 25; sites listed in social/raw/osha_establishments.csv"
HON,2024,0.226,OSHA ITA Form 300A summary data,https://www.osha.gov/sites/default/files/ITA_300A_Summary_Data_2024_through_12-31-2025.zip,2026-09-12,"69 recordable cases (20 days-away, 17 restricted) / 61106250 hours at 70 establishments, 29753 avg employees; matched by ein 28, sec name 17, ex-21 subsidiary 25; sites listed in social/raw/osha_establishments.csv"
HONA,2022,0.411,OSHA ITA Form 300A summary data,https://www.osha.gov/sites/default/files/ITA-data-cy2022.zip,2026-09-12,"9 recordable cases (4 days-away, 0 restricted) / 4382382 hours at 3 establishments, 2132 avg employees; matched by ein 0, sec name 3, ex-21 subsidiary 0; sites listed in social/raw/osha_establishments.csv"
HONA,2023,0.331,OSHA ITA Form 300A summary data,https://www.osha.gov/sites/default/files/ITA_300A_Summary_Data_2023_through_12-31-2024.zip,2026-09-12,"7 recordable cases (1 days-away, 1 restricted) / 4224511 hours at 2 establishments, 2107 avg employees; matched by ein 0, sec name 2, ex-21 subsidiary 0; sites listed in social/raw/osha_establishments.csv"
HONA,2024,0.286,OSHA ITA Form 300A summary data,https://www.osha.gov/sites/default/files/ITA_300A_Summary_Data_2024_through_12-31-2025.zip,2026-09-12,"8 recordable cases (2 days-away, 0 restricted) / 5597029 hours at 3 establishments, 2620 avg employees; matched by ein 0, sec name 3, ex-21 subsidiary 0; sites listed in social/raw/osha_establishments.csv"
HOOD,2022,0.052,OSHA ITA Form 300A summary data,https://www.osha.gov/sites/default/files/ITA-data-cy2022.zip,2026-09-12,"2 recordable cases (1 days-away, 0 restricted) / 7629026 hours at 1 establishments, 3800 avg employees; matched by ein 1, sec name 0, ex-21 subsidiary 0; sites listed in social/raw/osha_establishments.csv"
HPE,2022,1.535,OSHA ITA Form 300A summary data,https://www.osha.gov/sites/default/files/ITA-data-cy2022.zip,2026-09-12,"7 recordable cases (1 days-away, 2 restricted) / 912000 hours at 3 establishments, 456 avg employees; matched by ein 3, sec name 0, ex-21 subsidiary 0; sites listed in social/raw/osha_establishments.csv"
HPE,2023,2.134,OSHA ITA Form 300A summary data,https://www.osha.gov/sites/default/files/ITA_300A_Summary_Data_2023_through_12-31-2024.zip,2026-09-12,"10 recordable cases (2 days-away, 1 restricted) / 937000 hours at 4 establishments, 470 avg employees; matched by ein 3, sec name 1, ex-21 subsidiary 0; sites listed in social/raw/osha_establishments.csv"
HPE,2024,0.891,OSHA ITA Form 300A summary data,https://www.osha.gov/sites/default/files/ITA_300A_Summary_Data_2024_through_12-31-2025.zip,2026-09-12,"11 recordable cases (3 days-away, 5 restricted) / 2469500 hours at 6 establishments, 1963 avg employees; matched by ein 3, sec name 3, ex-21 subsidiary 0; sites listed in social/raw/osha_establishments.csv"
HPQ,2022,0.16,OSHA ITA Form 300A summary data,https://www.osha.gov/sites/default/files/ITA-data-cy2022.zip,2026-09-12,"15 recordable cases (4 days-away, 0 restricted) / 18736582 hours at 12 establishments, 9369 avg employees; matched by ein 12, sec name 0, ex-21 subsidiary 0; sites listed in social/raw/osha_establishments.csv"
HPQ,2023,0.109,OSHA ITA Form 300A summary data,https://www.osha.gov/sites/default/files/ITA_300A_Summary_Data_2023_through_12-31-2024.zip,2026-09-12,"10 recordable cases (4 days-away, 3 restricted) / 18377684 hours at 18 establishments, 9226 avg employees; matched by ein 18, sec name 0, ex-21 subsidiary 0; sites listed in social/raw/osha_establishments.csv"
HPQ,2024,0.079,OSHA ITA Form 300A summary data,https://www.osha.gov/sites/default/files/ITA_300A_Summary_Data_2024_through_12-31-2025.zip,2026-09-12,"7 recordable cases (4 days-away, 1 restricted) / 17741977 hours at 16 establishments, 8862 avg employees; matched by ein 16, sec name 0, ex-21 subsidiary 0; sites listed in social/raw/osha_establishments.csv"
HRL,2022,3.278,OSHA ITA Form 300A summary data,https://www.osha.gov/sites/default/files/ITA-data-cy2022.zip,2026-09-12,"470 recordable cases (130 days-away, 223 restricted) / 28675174 hours at 43 establishments, 13592 avg employees; matched by ein 6, sec name 10, ex-21 subsidiary 27; sites listed in social/raw/osha_establishments.csv"
HRL,2023,2.396,OSHA ITA Form 300A summary data,https://www.osha.gov/sites/default/files/ITA_300A_Summary_Data_2023_through_12-31-2024.zip,2026-09-12,"328 recordable cases (74 days-away, 162 restricted) / 27373945 hours at 43 establishments, 14069 avg employees; matched by ein 6, sec name 10, ex-21 subsidiary 27; sites listed in social/raw/osha_establishments.csv"
HRL,2024,2.319,OSHA ITA Form 300A summary data,https://www.osha.gov/sites/default/files/ITA_300A_Summary_Data_2024_through_12-31-2025.zip,2026-09-12,"326 recordable cases (85 days-away, 139 restricted) / 28116753 hours at 42 establishments, 13981 avg employees; matched by ein 7, sec name 8, ex-21 subsidiary 27; sites listed in social/raw/osha_establishments.csv"
HSIC,2022,6.452,OSHA ITA Form 300A summary data,https://www.osha.gov/sites/default/files/ITA-data-cy2022.zip,2026-09-12,"268 recordable cases (106 days-away, 109 restricted) / 8307661 hours at 46 establishments, 4374 avg employees; matched by ein 40, sec name 6, ex-21 subsidiary 0; sites listed in social/raw/osha_establishments.csv"
HSIC,2023,5.775,OSHA ITA Form 300A summary data,https://www.osha.gov/sites/default/files/ITA_300A_Summary_Data_2023_through_12-31-2024.zip,2026-09-12,"191 recordable cases (86 days-away, 68 restricted) / 6614713 hours at 27 establishments, 3408 avg employees; matched by ein 22, sec name 5, ex-21 subsidiary 0; sites listed in social/raw/osha_establishments.csv"
HSIC,2024,4.808,OSHA ITA Form 300A summary data,https://www.osha.gov/sites/default/files/ITA_300A_Summary_Data_2024_through_12-31-2025.zip,2026-09-12,"125 recordable cases (40 days-away, 52 restricted) / 5199332 hours at 29 establishments, 2792 avg employees; matched by ein 24, sec name 4, ex-21 subsidiary 1; sites listed in social/raw/osha_establishments.csv"
HSY,2022,2.18,OSHA ITA Form 300A summary data,https://www.osha.gov/sites/default/files/ITA-data-cy2022.zip,2026-09-12,"160 recordable cases (68 days-away, 61 restricted) / 14682233 hours at 14 establishments, 7179 avg employees; matched by ein 4, sec name 9, ex-21 subsidiary 1; sites listed in social/raw/osha_establishments.csv"
HSY,2023,1.473,OSHA ITA Form 300A summary data,https://www.osha.gov/sites/default/files/ITA_300A_Summary_Data_2023_through_12-31-2024.zip,2026-09-12,"103 recordable cases (31 days-away, 47 restricted) / 13981286 hours at 16 establishments, 7219 avg employees; matched by ein 4, sec name 12, ex-21 subsidiary 0; sites listed in social/raw/osha_establishments.csv"
HSY,2024,1.88,OSHA ITA Form 300A summary data,https://www.osha.gov/sites/default/files/ITA_300A_Summary_Data_2024_through_12-31-2025.zip,2026-09-12,"170 recordable cases (61 days-away, 70 restricted) / 18082284 hours at 21 establishments, 9734 avg employees; matched by ein 7, sec name 11, ex-21 subsidiary 3; sites listed in social/raw/osha_establishments.csv"
HUBB,2022,2.742,OSHA ITA Form 300A summary data,https://www.osha.gov/sites/default/files/ITA-data-cy2022.zip,2026-09-12,"94 recordable cases (33 days-away, 22 restricted) / 6856850 hours at 18 establishments, 3663 avg employees; matched by ein 0, sec name 7, ex-21 subsidiary 11; sites listed in social/raw/osha_establishments.csv"
HUBB,2023,1.902,OSHA ITA Form 300A summary data,https://www.osha.gov/sites/default/files/ITA_300A_Summary_Data_2023_through_12-31-2024.zip,2026-09-12,"89 recordable cases (36 days-away, 23 restricted) / 9359389 hours at 26 establishments, 4875 avg employees; matched by ein 0, sec name 12, ex-21 subsidiary 14; sites listed in social/raw/osha_establishments.csv"
HUBB,2024,1.953,OSHA ITA Form 300A summary data,https://www.osha.gov/sites/default/files/ITA_300A_Summary_Data_2024_through_12-31-2025.zip,2026-09-12,"105 recordable cases (29 days-away, 40 restricted) / 10752544 hours at 21 establishments, 5524 avg employees; matched by ein 0, sec name 11, ex-21 subsidiary 10; sites listed in social/raw/osha_establishments.csv"
HUM,2022,7.22,OSHA ITA Form 300A summary data,https://www.osha.gov/sites/default/files/ITA-data-cy2022.zip,2026-09-12,"140 recordable cases (91 days-away, 13 restricted) / 3877875 hours at 16 establishments, 2177 avg employees; matched by ein 1, sec name 6, ex-21 subsidiary 9; sites listed in social/raw/osha_establishments.csv"
HUM,2023,2.337,OSHA ITA Form 300A summary data,https://www.osha.gov/sites/default/files/ITA_300A_Summary_Data_2023_through_12-31-2024.zip,2026-09-12,"29 recordable cases (18 days-away, 2 restricted) / 2481506 hours at 8 establishments, 1262 avg employees; matched by ein 1, sec name 6, ex-21 subsidiary 1; sites listed in social/raw/osha_establishments.csv"
HUM,2024,2.513,OSHA ITA Form 300A summary data,https://www.osha.gov/sites/default/files/ITA_300A_Summary_Data_2024_through_12-31-2025.zip,2026-09-12,"25 recordable cases (9 days-away, 12 restricted) / 1989280 hours at 6 establishments, 1009 avg employees; matched by ein 1, sec name 5, ex-21 subsidiary 0; sites listed in social/raw/osha_establishments.csv"
HWM,2022,1.73,OSHA ITA Form 300A summary data,https://www.osha.gov/sites/default/files/ITA-data-cy2022.zip,2026-09-12,"167 recordable cases (19 days-away, 65 restricted) / 19304260 hours at 31 establishments, 9248 avg employees; matched by ein 4, sec name 16, ex-21 subsidiary 11; sites listed in social/raw/osha_establishments.csv"
HWM,2023,0.89,OSHA ITA Form 300A summary data,https://www.osha.gov/sites/default/files/ITA_300A_Summary_Data_2023_through_12-31-2024.zip,2026-09-12,"84 recordable cases (10 days-away, 11 restricted) / 18876491 hours at 31 establishments, 8649 avg employees; matched by ein 4, sec name 16, ex-21 subsidiary 11; sites listed in social/raw/osha_establishments.csv"
HWM,2024,1.069,OSHA ITA Form 300A summary data,https://www.osha.gov/sites/default/files/ITA_300A_Summary_Data_2024_through_12-31-2025.zip,2026-09-12,"112 recordable cases (18 days-away, 26 restricted) / 20961992 hours at 26 establishments, 9543 avg employees; matched by ein 3, sec name 12, ex-21 subsidiary 11; sites listed in social/raw/osha_establishments.csv"
IBM,2022,0.377,OSHA ITA Form 300A summary data,https://www.osha.gov/sites/default/files/ITA-data-cy2022.zip,2026-09-12,"10 recordable cases (1 days-away, 0 restricted) / 5312000 hours at 1 establishments, 2656 avg employees; matched by ein 1, sec name 0, ex-21 subsidiary 0; sites listed in social/raw/osha_establishments.csv"
IDXX,2022,1.095,OSHA ITA Form 300A summary data,https://www.osha.gov/sites/default/files/ITA-data-cy2022.zip,2026-09-12,"47 recordable cases (6 days-away, 24 restricted) / 8581272 hours at 22 establishments, 4266 avg employees; matched by ein 0, sec name 22, ex-21 subsidiary 0; sites listed in social/raw/osha_establishments.csv"
IDXX,2023,1.323,OSHA ITA Form 300A summary data,https://www.osha.gov/sites/default/files/ITA_300A_Summary_Data_2023_through_12-31-2024.zip,2026-09-12,"39 recordable cases (4 days-away, 18 restricted) / 5894616 hours at 2 establishments, 2925 avg employees; matched by ein 1, sec name 1, ex-21 subsidiary 0; sites listed in social/raw/osha_establishments.csv"
IDXX,2024,0.9,OSHA ITA Form 300A summary data,https://www.osha.gov/sites/default/files/ITA_300A_Summary_Data_2024_through_12-31-2025.zip,2026-09-12,"28 recordable cases (2 days-away, 6 restricted) / 6224568 hours at 5 establishments, 3089 avg employees; matched by ein 1, sec name 4, ex-21 subsidiary 0; sites listed in social/raw/osha_establishments.csv"
IEX,2022,1.63,OSHA ITA Form 300A summary data,https://www.osha.gov/sites/default/files/ITA-data-cy2022.zip,2026-09-12,"55 recordable cases (16 days-away, 12 restricted) / 6746850 hours at 25 establishments, 3454 avg employees; matched by ein 0, sec name 7, ex-21 subsidiary 18; sites listed in social/raw/osha_establishments.csv"
IEX,2023,1.998,OSHA ITA Form 300A summary data,https://www.osha.gov/sites/default/files/ITA_300A_Summary_Data_2023_through_12-31-2024.zip,2026-09-12,"65 recordable cases (26 days-away, 9 restricted) / 6505389 hours at 28 establishments, 3511 avg employees; matched by ein 0, sec name 11, ex-21 subsidiary 17; sites listed in social/raw/osha_establishments.csv"
IEX,2024,1.965,OSHA ITA Form 300A summary data,https://www.osha.gov/sites/default/files/ITA_300A_Summary_Data_2024_through_12-31-2025.zip,2026-09-12,"45 recordable cases (11 days-away, 14 restricted) / 4580867 hours at 20 establishments, 2405 avg employees; matched by ein 0, sec name 8, ex-21 subsidiary 12; sites listed in social/raw/osha_establishments.csv"
IFF,2022,0.843,OSHA ITA Form 300A summary data,https://www.osha.gov/sites/default/files/ITA-data-cy2022.zip,2026-09-12,"17 recordable cases (4 days-away, 11 restricted) / 4035100 hours at 10 establishments, 1947 avg employees; matched by ein 3, sec name 6, ex-21 subsidiary 1; sites listed in social/raw/osha_establishments.csv"
IFF,2023,1.064,OSHA ITA Form 300A summary data,https://www.osha.gov/sites/default/files/ITA_300A_Summary_Data_2023_through_12-31-2024.zip,2026-09-12,"13 recordable cases (2 days-away, 7 restricted) / 2444027 hours at 7 establishments, 1171 avg employees; matched by ein 1, sec name 5, ex-21 subsidiary 1; sites listed in social/raw/osha_establishments.csv"
IFF,2024,0.716,OSHA ITA Form 300A summary data,https://www.osha.gov/sites/default/files/ITA_300A_Summary_Data_2024_through_12-31-2025.zip,2026-09-12,"10 recordable cases (2 days-away, 3 restricted) / 2793008 hours at 9 establishments, 1386 avg employees; matched by ein 2, sec name 5, ex-21 subsidiary 2; sites listed in social/raw/osha_establishments.csv"
INTC,2022,3.005,OSHA ITA Form 300A summary data,https://www.osha.gov/sites/default/files/ITA-data-cy2022.zip,2026-09-12,"921 recordable cases (205 days-away, 124 restricted) / 61299904 hours at 6 establishments, 29512 avg employees; matched by ein 6, sec name 0, ex-21 subsidiary 0; sites listed in social/raw/osha_establishments.csv"
INTC,2023,2.464,OSHA ITA Form 300A summary data,https://www.osha.gov/sites/default/files/ITA_300A_Summary_Data_2023_through_12-31-2024.zip,2026-09-12,"787 recordable cases (147 days-away, 125 restricted) / 63874939 hours at 6 establishments, 30751 avg employees; matched by ein 6, sec name 0, ex-21 subsidiary 0; sites listed in social/raw/osha_establishments.csv"
INTC,2024,1.928,OSHA ITA Form 300A summary data,https://www.osha.gov/sites/default/files/ITA_300A_Summary_Data_2024_through_12-31-2025.zip,2026-09-12,"640 recordable cases (146 days-away, 98 restricted) / 66399775 hours at 7 establishments, 31966 avg employees; matched by ein 7, sec name 0, ex-21 subsidiary 0; sites listed in social/raw/osha_establishments.csv"
INTU,2022,0.045,OSHA ITA Form 300A summary data,https://www.osha.gov/sites/default/files/ITA-data-cy2022.zip,2026-09-12,"3 recordable cases (1 days-away, 0 restricted) / 13365555 hours at 10 establishments, 6440 avg employees; matched by ein 0, sec name 10, ex-21 subsidiary 0; sites listed in social/raw/osha_establishments.csv"
IP,2022,1.439,OSHA ITA Form 300A summary data,https://www.osha.gov/sites/default/files/ITA-data-cy2022.zip,2026-09-12,"474 recordable cases (208 days-away, 105 restricted) / 65876918 hours at 194 establishments, 30043 avg employees; matched by ein 145, sec name 48, ex-21 subsidiary 1; sites listed in social/raw/osha_establishments.csv"
IP,2023,1.142,OSHA ITA Form 300A summary data,https://www.osha.gov/sites/default/files/ITA_300A_Summary_Data_2023_through_12-31-2024.zip,2026-09-12,"372 recordable cases (114 days-away, 109 restricted) / 65127492 hours at 190 establishments, 29983 avg employees; matched by ein 139, sec name 50, ex-21 subsidiary 1; sites listed in social/raw/osha_establishments.csv"
IP,2024,1.193,OSHA ITA Form 300A summary data,https://www.osha.gov/sites/default/files/ITA_300A_Summary_Data_2024_through_12-31-2025.zip,2026-09-12,"332 recordable cases (115 days-away, 79 restricted) / 55643841 hours at 168 establishments, 25956 avg employees; matched by ein 104, sec name 63, ex-21 subsidiary 1; sites listed in social/raw/osha_establishments.csv"
IR,2022,1.837,OSHA ITA Form 300A summary data,https://www.osha.gov/sites/default/files/ITA-data-cy2022.zip,2026-09-12,"34 recordable cases (17 days-away, 14 restricted) / 3702079 hours at 10 establishments, 1997 avg employees; matched by ein 0, sec name 0, ex-21 subsidiary 10; sites listed in social/raw/osha_establishments.csv"
IR,2023,1.982,OSHA ITA Form 300A summary data,https://www.osha.gov/sites/default/files/ITA_300A_Summary_Data_2023_through_12-31-2024.zip,2026-09-12,"54 recordable cases (14 days-away, 20 restricted) / 5449706 hours at 30 establishments, 2772 avg employees; matched by ein 0, sec name 3, ex-21 subsidiary 27; sites listed in social/raw/osha_establishments.csv"
IR,2024,1.592,OSHA ITA Form 300A summary data,https://www.osha.gov/sites/default/files/ITA_300A_Summary_Data_2024_through_12-31-2025.zip,2026-09-12,"22 recordable cases (7 days-away, 8 restricted) / 2763306 hours at 43 establishments, 1405 avg employees; matched by ein 0, sec name 1, ex-21 subsidiary 42; sites listed in social/raw/osha_establishments.csv"
IRM,2022,1.162,OSHA ITA Form 300A summary data,https://www.osha.gov/sites/default/files/ITA-data-cy2022.zip,2026-09-12,"75 recordable cases (33 days-away, 23 restricted) / 12905793 hours at 86 establishments, 6226 avg employees; matched by ein 0, sec name 83, ex-21 subsidiary 3; sites listed in social/raw/osha_establishments.csv"
IRM,2023,1.108,OSHA ITA Form 300A summary data,https://www.osha.gov/sites/default/files/ITA_300A_Summary_Data_2023_through_12-31-2024.zip,2026-09-12,"80 recordable cases (33 days-away, 43 restricted) / 14434854 hours at 97 establishments, 6966 avg employees; matched by ein 0, sec name 97, ex-21 subsidiary 0; sites listed in social/raw/osha_establishments.csv"
IRM,2024,0.877,OSHA ITA Form 300A summary data,https://www.osha.gov/sites/default/files/ITA_300A_Summary_Data_2024_through_12-31-2025.zip,2026-09-12,"125 recordable cases (39 days-away, 48 restricted) / 28511673 hours at 189 establishments, 13706 avg employees; matched by ein 187, sec name 0, ex-21 subsidiary 2; sites listed in social/raw/osha_establishments.csv"
ISRG,2022,0.249,OSHA ITA Form 300A summary data,https://www.osha.gov/sites/default/files/ITA-data-cy2022.zip,2026-09-12,"1 recordable cases (0 days-away, 0 restricted) / 804000 hours at 3 establishments, 402 avg employees; matched by ein 0, sec name 3, ex-21 subsidiary 0; sites listed in social/raw/osha_establishments.csv"
ITW,2022,2.537,OSHA ITA Form 300A summary data,https://www.osha.gov/sites/default/files/ITA-data-cy2022.zip,2026-09-12,"222 recordable cases (66 days-away, 68 restricted) / 17499799 hours at 82 establishments, 8827 avg employees; matched by ein 60, sec name 3, ex-21 subsidiary 19; sites listed in social/raw/osha_establishments.csv"
ITW,2023,2.589,OSHA ITA Form 300A summary data,https://www.osha.gov/sites/default/files/ITA_300A_Summary_Data_2023_through_12-31-2024.zip,2026-09-12,"235 recordable cases (73 days-away, 67 restricted) / 18152963 hours at 87 establishments, 9299 avg employees; matched by ein 62, sec name 7, ex-21 subsidiary 18; sites listed in social/raw/osha_establishments.csv"
ITW,2024,2.162,OSHA ITA Form 300A summary data,https://www.osha.gov/sites/default/files/ITA_300A_Summary_Data_2024_through_12-31-2025.zip,2026-09-12,"175 recordable cases (48 days-away, 67 restricted) / 16188617 hours at 83 establishments, 8329 avg employees; matched by ein 58, sec name 5, ex-21 subsidiary 20; sites listed in social/raw/osha_establishments.csv"
JBL,2022,1.708,OSHA ITA Form 300A summary data,https://www.osha.gov/sites/default/files/ITA-data-cy2022.zip,2026-09-12,"132 recordable cases (33 days-away, 47 restricted) / 15454485 hours at 24 establishments, 7792 avg employees; matched by ein 11, sec name 11, ex-21 subsidiary 2; sites listed in social/raw/osha_establishments.csv"
JBL,2023,2.24,OSHA ITA Form 300A summary data,https://www.osha.gov/sites/default/files/ITA_300A_Summary_Data_2023_through_12-31-2024.zip,2026-09-12,"132 recordable cases (24 days-away, 74 restricted) / 11784021 hours at 23 establishments, 7302 avg employees; matched by ein 10, sec name 11, ex-21 subsidiary 2; sites listed in social/raw/osha_establishments.csv"
JBL,2024,1.999,OSHA ITA Form 300A summary data,https://www.osha.gov/sites/default/files/ITA_300A_Summary_Data_2024_through_12-31-2025.zip,2026-09-12,"156 recordable cases (22 days-away, 105 restricted) / 15610669 hours at 30 establishments, 8276 avg employees; matched by ein 12, sec name 15, ex-21 subsidiary 3; sites listed in social/raw/osha_establishments.csv"
JCI,2022,0.871,OSHA ITA Form 300A summary data,https://www.osha.gov/sites/default/files/ITA-data-cy2022.zip,2026-09-12,"248 recordable cases (47 days-away, 95 restricted) / 56924876 hours at 263 establishments, 28469 avg employees; matched by ein 0, sec name 263, ex-21 subsidiary 0; sites listed in social/raw/osha_establishments.csv"
JCI,2023,0.832,OSHA ITA Form 300A summary data,https://www.osha.gov/sites/default/files/ITA_300A_Summary_Data_2023_through_12-31-2024.zip,2026-09-12,"217 recordable cases (54 days-away, 72 restricted) / 52150826 hours at 236 establishments, 26486 avg employees; matched by ein 0, sec name 236, ex-21 subsidiary 0; sites listed in social/raw/osha_establishments.csv"
JCI,2024,1.216,OSHA ITA Form 300A summary data,https://www.osha.gov/sites/default/files/ITA_300A_Summary_Data_2024_through_12-31-2025.zip,2026-09-12,"64 recordable cases (13 days-away, 18 restricted) / 10524810 hours at 16 establishments, 4497 avg employees; matched by ein 0, sec name 16, ex-21 subsidiary 0; sites listed in social/raw/osha_establishments.csv"
JNJ,2022,0.973,OSHA ITA Form 300A summary data,https://www.osha.gov/sites/default/files/ITA-data-cy2022.zip,2026-09-12,"446 recordable cases (139 days-away, 180 restricted) / 91703289 hours at 95 establishments, 46234 avg employees; matched by ein 7, sec name 88, ex-21 subsidiary 0; sites listed in social/raw/osha_establishments.csv"
JNJ,2023,0.692,OSHA ITA Form 300A summary data,https://www.osha.gov/sites/default/files/ITA_300A_Summary_Data_2023_through_12-31-2024.zip,2026-09-12,"298 recordable cases (96 days-away, 87 restricted) / 86116187 hours at 77 establishments, 42502 avg employees; matched by ein 7, sec name 68, ex-21 subsidiary 2; sites listed in social/raw/osha_establishments.csv"
JNJ,2024,0.616,OSHA ITA Form 300A summary data,https://www.osha.gov/sites/default/files/ITA_300A_Summary_Data_2024_through_12-31-2025.zip,2026-09-12,"275 recordable cases (68 days-away, 77 restricted) / 89243658 hours at 69 establishments, 43427 avg employees; matched by ein 4, sec name 64, ex-21 subsidiary 1; sites listed in social/raw/osha_establishments.csv"
KDP,2022,2.327,OSHA ITA Form 300A summary data,https://www.osha.gov/sites/default/files/ITA-data-cy2022.zip,2026-09-12,"198 recordable cases (39 days-away, 99 restricted) / 17016082 hours at 22 establishments, 8568 avg employees; matched by ein 0, sec name 1, ex-21 subsidiary 21; sites listed in social/raw/osha_establishments.csv"
KDP,2023,5.336,OSHA ITA Form 300A summary data,https://www.osha.gov/sites/default/files/ITA_300A_Summary_Data_2023_through_12-31-2024.zip,2026-09-12,"884 recordable cases (227 days-away, 542 restricted) / 33133280 hours at 132 establishments, 16153 avg employees; matched by ein 0, sec name 0, ex-21 subsidiary 132; sites listed in social/raw/osha_establishments.csv"
KDP,2024,5.053,OSHA ITA Form 300A summary data,https://www.osha.gov/sites/default/files/ITA_300A_Summary_Data_2024_through_12-31-2025.zip,2026-09-12,"858 recordable cases (242 days-away, 524 restricted) / 33963375 hours at 131 establishments, 16419 avg employees; matched by ein 0, sec name 0, ex-21 subsidiary 131; sites listed in social/raw/osha_establishments.csv"
KEYS,2022,0.618,OSHA ITA Form 300A summary data,https://www.osha.gov/sites/default/files/ITA-data-cy2022.zip,2026-09-12,"32 recordable cases (16 days-away, 10 restricted) / 10356000 hours at 22 establishments, 5178 avg employees; matched by ein 22, sec name 0, ex-21 subsidiary 0; sites listed in social/raw/osha_establishments.csv"
KEYS,2023,0.724,OSHA ITA Form 300A summary data,https://www.osha.gov/sites/default/files/ITA_300A_Summary_Data_2023_through_12-31-2024.zip,2026-09-12,"32 recordable cases (12 days-away, 10 restricted) / 8840000 hours at 22 establishments, 4417 avg employees; matched by ein 22, sec name 0, ex-21 subsidiary 0; sites listed in social/raw/osha_establishments.csv"
KEYS,2024,0.554,OSHA ITA Form 300A summary data,https://www.osha.gov/sites/default/files/ITA_300A_Summary_Data_2024_through_12-31-2025.zip,2026-09-12,"22 recordable cases (8 days-away, 4 restricted) / 7942000 hours at 18 establishments, 3971 avg employees; matched by ein 18, sec name 0, ex-21 subsidiary 0; sites listed in social/raw/osha_establishments.csv"
KHC,2022,1.696,OSHA ITA Form 300A summary data,https://www.osha.gov/sites/default/files/ITA-data-cy2022.zip,2026-09-12,"104 recordable cases (26 days-away, 32 restricted) / 12265045 hours at 12 establishments, 5487 avg employees; matched by ein 2, sec name 8, ex-21 subsidiary 2; sites listed in social/raw/osha_establishments.csv"
KHC,2023,1.736,OSHA ITA Form 300A summary data,https://www.osha.gov/sites/default/files/ITA_300A_Summary_Data_2023_through_12-31-2024.zip,2026-09-12,"92 recordable cases (35 days-away, 26 restricted) / 10599029 hours at 14 establishments, 5117 avg employees; matched by ein 3, sec name 9, ex-21 subsidiary 2; sites listed in social/raw/osha_establishments.csv"
