tag,year,cik,start,end,val,accn,url
RevenueFromContractWithCustomerExcludingAssessedTax,2019,759944,2019-01-01,2019-12-31,1172000000,0000759944-22-000025,https://data.sec.gov/api/xbrl/frames/us-gaap/RevenueFromContractWithCustomerExcludingAssessedTax/USD/CY2019.json
RevenueFromContractWithCustomerExcludingAssessedTax,2019,764180,2019-01-01,2019-12-31,25110000000,0000764180-22-000019,https://data.sec.gov/api/xbrl/frames/us-gaap/RevenueFromContractWithCustomerExcludingAssessedTax/USD/CY2019.json
RevenueFromContractWithCustomerExcludingAssessedTax,2019,764622,2019-01-01,2019-12-31,3471209000,0000764622-22-000014,https://data.sec.gov/api/xbrl/frames/us-gaap/RevenueFromContractWithCustomerExcludingAssessedTax/USD/CY2019.json
RevenueFromContractWithCustomerExcludingAssessedTax,2019,765880,2019-01-01,2019-12-31,144327000,0001628280-22-002117,https://data.sec.gov/api/xbrl/frames/us-gaap/RevenueFromContractWithCustomerExcludingAssessedTax/USD/CY2019.json
RevenueFromContractWithCustomerExcludingAssessedTax,2019,769397,2019-02-01,2020-01-31,3274300000,0000769397-22-000019,https://data.sec.gov/api/xbrl/frames/us-gaap/RevenueFromContractWithCustomerExcludingAssessedTax/USD/CY2019.json
RevenueFromContractWithCustomerExcludingAssessedTax,2019,773840,2019-01-01,2019-12-31,36709000000,0000773840-22-000018,https://data.sec.gov/api/xbrl/frames/us-gaap/RevenueFromContractWithCustomerExcludingAssessedTax/USD/CY2019.json
RevenueFromContractWithCustomerExcludingAssessedTax,2019,779152,2018-07-01,2019-06-30,1552691000,0000779152-21-000073,https://data.sec.gov/api/xbrl/frames/us-gaap/RevenueFromContractWithCustomerExcludingAssessedTax/USD/CY2019.json
RevenueFromContractWithCustomerExcludingAssessedTax,2019,789019,2018-07-01,2019-06-30,125843000000,0001564590-21-039151,https://data.sec.gov/api/xbrl/frames/us-gaap/RevenueFromContractWithCustomerExcludingAssessedTax/USD/CY2019.json
RevenueFromContractWithCustomerExcludingAssessedTax,2019,789570,2019-01-01,2019-12-31,12899672000,0000789570-22-000005,https://data.sec.gov/api/xbrl/frames/us-gaap/RevenueFromContractWithCustomerExcludingAssessedTax/USD/CY2019.json
RevenueFromContractWithCustomerExcludingAssessedTax,2019,797468,2019-01-01,2019-12-31,19192000000,0000797468-22-000008,https://data.sec.gov/api/xbrl/frames/us-gaap/RevenueFromContractWithCustomerExcludingAssessedTax/USD/CY2019.json
RevenueFromContractWithCustomerExcludingAssessedTax,2019,798354,2019-01-01,2019-12-31,10187000000,0000798354-22-000004,https://data.sec.gov/api/xbrl/frames/us-gaap/RevenueFromContractWithCustomerExcludingAssessedTax/USD/CY2019.json
RevenueFromContractWithCustomerExcludingAssessedTax,2019,811156,2019-01-01,2019-12-31,6403000000,0000811156-22-000048,https://data.sec.gov/api/xbrl/frames/us-gaap/RevenueFromContractWithCustomerExcludingAssessedTax/USD/CY2019.json
RevenueFromContractWithCustomerExcludingAssessedTax,2019,813672,2018-12-30,2019-12-28,2336319000,0000813672-22-000012,https://data.sec.gov/api/xbrl/frames/us-gaap/RevenueFromContractWithCustomerExcludingAssessedTax/USD/CY2019.json
RevenueFromContractWithCustomerExcludingAssessedTax,2019,814547,2018-10-01,2019-09-30,1160083000,0000814547-21-000019,https://data.sec.gov/api/xbrl/frames/us-gaap/RevenueFromContractWithCustomerExcludingAssessedTax/USD/CY2019.json
RevenueFromContractWithCustomerExcludingAssessedTax,2019,815097,2018-12-01,2019-11-30,20825000000,0000815097-22-000009,https://data.sec.gov/api/xbrl/frames/us-gaap/RevenueFromContractWithCustomerExcludingAssessedTax/USD/CY2019.json
RevenueFromContractWithCustomerExcludingAssessedTax,2019,815556,2019-01-01,2019-12-31,5333700000,0000815556-22-000009,https://data.sec.gov/api/xbrl/frames/us-gaap/RevenueFromContractWithCustomerExcludingAssessedTax/USD/CY2019.json
RevenueFromContractWithCustomerExcludingAssessedTax,2019,820313,2019-01-01,2019-12-31,8225400000,0001558370-22-000961,https://data.sec.gov/api/xbrl/frames/us-gaap/RevenueFromContractWithCustomerExcludingAssessedTax/USD/CY2019.json
RevenueFromContractWithCustomerExcludingAssessedTax,2019,820318,2018-07-01,2019-06-30,1362496000,0000820318-21-000017,https://data.sec.gov/api/xbrl/frames/us-gaap/RevenueFromContractWithCustomerExcludingAssessedTax/USD/CY2019.json
RevenueFromContractWithCustomerExcludingAssessedTax,2019,822416,2019-01-01,2019-12-31,10212957000,0000822416-22-000007,https://data.sec.gov/api/xbrl/frames/us-gaap/RevenueFromContractWithCustomerExcludingAssessedTax/USD/CY2019.json
RevenueFromContractWithCustomerExcludingAssessedTax,2019,823768,2019-01-01,2019-12-31,15455000000,0001558370-22-001179,https://data.sec.gov/api/xbrl/frames/us-gaap/RevenueFromContractWithCustomerExcludingAssessedTax/USD/CY2019.json
RevenueFromContractWithCustomerExcludingAssessedTax,2019,827054,2019-04-01,2020-03-31,5274200000,0000827054-22-000094,https://data.sec.gov/api/xbrl/frames/us-gaap/RevenueFromContractWithCustomerExcludingAssessedTax/USD/CY2019.json
RevenueFromContractWithCustomerExcludingAssessedTax,2019,831259,2019-01-01,2019-12-31,14348000000,0000831259-22-000009,https://data.sec.gov/api/xbrl/frames/us-gaap/RevenueFromContractWithCustomerExcludingAssessedTax/USD/CY2019.json
RevenueFromContractWithCustomerExcludingAssessedTax,2019,832101,2019-01-01,2019-12-31,2494600000,0000832101-22-000008,https://data.sec.gov/api/xbrl/frames/us-gaap/RevenueFromContractWithCustomerExcludingAssessedTax/USD/CY2019.json
RevenueFromContractWithCustomerExcludingAssessedTax,2019,833444,2018-10-01,2019-09-30,23968000000,0000833444-21-000046,https://data.sec.gov/api/xbrl/frames/us-gaap/RevenueFromContractWithCustomerExcludingAssessedTax/USD/CY2019.json
RevenueFromContractWithCustomerExcludingAssessedTax,2019,842023,2018-07-01,2019-06-30,714006000,0001437749-21-020980,https://data.sec.gov/api/xbrl/frames/us-gaap/RevenueFromContractWithCustomerExcludingAssessedTax/USD/CY2019.json
RevenueFromContractWithCustomerExcludingAssessedTax,2019,849399,2019-03-30,2020-04-03,2490000000,0000849399-22-000013,https://data.sec.gov/api/xbrl/frames/us-gaap/RevenueFromContractWithCustomerExcludingAssessedTax/USD/CY2019.json
RevenueFromContractWithCustomerExcludingAssessedTax,2019,857005,2018-10-01,2019-09-30,1255631000,0001564590-21-057806,https://data.sec.gov/api/xbrl/frames/us-gaap/RevenueFromContractWithCustomerExcludingAssessedTax/USD/CY2019.json
RevenueFromContractWithCustomerExcludingAssessedTax,2019,858877,2018-07-29,2019-07-27,51904000000,0000858877-21-000013,https://data.sec.gov/api/xbrl/frames/us-gaap/RevenueFromContractWithCustomerExcludingAssessedTax/USD/CY2019.json
RevenueFromContractWithCustomerExcludingAssessedTax,2019,860731,2019-01-01,2019-12-31,1086427000,0000860731-22-000011,https://data.sec.gov/api/xbrl/frames/us-gaap/RevenueFromContractWithCustomerExcludingAssessedTax/USD/CY2019.json
RevenueFromContractWithCustomerExcludingAssessedTax,2019,864749,2018-12-29,2020-01-03,3264300000,0000864749-22-000044,https://data.sec.gov/api/xbrl/frames/us-gaap/RevenueFromContractWithCustomerExcludingAssessedTax/USD/CY2019.json
RevenueFromContractWithCustomerExcludingAssessedTax,2019,865752,2019-01-01,2019-12-31,4200819000,0001104659-22-028182,https://data.sec.gov/api/xbrl/frames/us-gaap/RevenueFromContractWithCustomerExcludingAssessedTax/USD/CY2019.json
RevenueFromContractWithCustomerExcludingAssessedTax,2019,866374,2019-04-01,2020-03-31,24210000000,0000866374-22-000035,https://data.sec.gov/api/xbrl/frames/us-gaap/RevenueFromContractWithCustomerExcludingAssessedTax/USD/CY2019.json
RevenueFromContractWithCustomerExcludingAssessedTax,2019,872589,2019-01-01,2019-12-31,6557600000,0001804220-22-000007,https://data.sec.gov/api/xbrl/frames/us-gaap/RevenueFromContractWithCustomerExcludingAssessedTax/USD/CY2019.json
RevenueFromContractWithCustomerExcludingAssessedTax,2019,874716,2019-01-01,2019-12-31,2406908000,0000874716-22-000007,https://data.sec.gov/api/xbrl/frames/us-gaap/RevenueFromContractWithCustomerExcludingAssessedTax/USD/CY2019.json
RevenueFromContractWithCustomerExcludingAssessedTax,2019,874766,2019-01-01,2019-12-31,1404000000,0000874766-22-000019,https://data.sec.gov/api/xbrl/frames/us-gaap/RevenueFromContractWithCustomerExcludingAssessedTax/USD/CY2019.json
RevenueFromContractWithCustomerExcludingAssessedTax,2019,875320,2019-01-01,2019-12-31,4162800000,0000875320-22-000007,https://data.sec.gov/api/xbrl/frames/us-gaap/RevenueFromContractWithCustomerExcludingAssessedTax/USD/CY2019.json
RevenueFromContractWithCustomerExcludingAssessedTax,2019,877212,2019-01-01,2019-12-31,4485000000,0000877212-22-000026,https://data.sec.gov/api/xbrl/frames/us-gaap/RevenueFromContractWithCustomerExcludingAssessedTax/USD/CY2019.json
RevenueFromContractWithCustomerExcludingAssessedTax,2019,879169,2019-01-01,2019-12-31,2158759000,0001558370-22-000902,https://data.sec.gov/api/xbrl/frames/us-gaap/RevenueFromContractWithCustomerExcludingAssessedTax/USD/CY2019.json
RevenueFromContractWithCustomerExcludingAssessedTax,2019,882095,2019-01-01,2019-12-31,22449000000,0000882095-22-000007,https://data.sec.gov/api/xbrl/frames/us-gaap/RevenueFromContractWithCustomerExcludingAssessedTax/USD/CY2019.json
RevenueFromContractWithCustomerExcludingAssessedTax,2019,882835,2019-01-01,2019-12-31,4727700000,0000882835-22-000012,https://data.sec.gov/api/xbrl/frames/us-gaap/RevenueFromContractWithCustomerExcludingAssessedTax/USD/CY2019.json
RevenueFromContractWithCustomerExcludingAssessedTax,2019,883241,2018-11-01,2019-10-31,3360694000,0000883241-21-000022,https://data.sec.gov/api/xbrl/frames/us-gaap/RevenueFromContractWithCustomerExcludingAssessedTax/USD/CY2019.json
RevenueFromContractWithCustomerExcludingAssessedTax,2019,884887,2019-01-01,2019-12-31,10950661000,0000884887-22-000008,https://data.sec.gov/api/xbrl/frames/us-gaap/RevenueFromContractWithCustomerExcludingAssessedTax/USD/CY2019.json
RevenueFromContractWithCustomerExcludingAssessedTax,2019,885725,2019-01-01,2019-12-31,10735000000,0000885725-22-000006,https://data.sec.gov/api/xbrl/frames/us-gaap/RevenueFromContractWithCustomerExcludingAssessedTax/USD/CY2019.json
RevenueFromContractWithCustomerExcludingAssessedTax,2019,896878,2018-08-01,2019-07-31,6784000000,0000896878-21-000233,https://data.sec.gov/api/xbrl/frames/us-gaap/RevenueFromContractWithCustomerExcludingAssessedTax/USD/CY2019.json
RevenueFromContractWithCustomerExcludingAssessedTax,2019,898173,2019-01-01,2019-12-31,10149985000,0000898173-22-000012,https://data.sec.gov/api/xbrl/frames/us-gaap/RevenueFromContractWithCustomerExcludingAssessedTax/USD/CY2019.json
RevenueFromContractWithCustomerExcludingAssessedTax,2019,898293,2018-09-01,2019-08-31,25282000000,0001193125-21-305429,https://data.sec.gov/api/xbrl/frames/us-gaap/RevenueFromContractWithCustomerExcludingAssessedTax/USD/CY2019.json
RevenueFromContractWithCustomerExcludingAssessedTax,2019,906345,2019-01-01,2019-12-31,8696000,0000906345-22-000009,https://data.sec.gov/api/xbrl/frames/us-gaap/RevenueFromContractWithCustomerExcludingAssessedTax/USD/CY2019.json
RevenueFromContractWithCustomerExcludingAssessedTax,2019,909832,2018-09-03,2019-09-01,152703000000,0000909832-21-000014,https://data.sec.gov/api/xbrl/frames/us-gaap/RevenueFromContractWithCustomerExcludingAssessedTax/USD/CY2019.json
RevenueFromContractWithCustomerExcludingAssessedTax,2019,910521,2019-04-01,2020-03-31,2132689000,0000910521-22-000017,https://data.sec.gov/api/xbrl/frames/us-gaap/RevenueFromContractWithCustomerExcludingAssessedTax/USD/CY2019.json
RevenueFromContractWithCustomerExcludingAssessedTax,2019,914208,2019-01-01,2019-12-31,6117400000,0000914208-22-000319,https://data.sec.gov/api/xbrl/frames/us-gaap/RevenueFromContractWithCustomerExcludingAssessedTax/USD/CY2019.json
RevenueFromContractWithCustomerExcludingAssessedTax,2019,916076,2019-01-01,2019-12-31,4739100000,0001564590-22-005965,https://data.sec.gov/api/xbrl/frames/us-gaap/RevenueFromContractWithCustomerExcludingAssessedTax/USD/CY2019.json
RevenueFromContractWithCustomerExcludingAssessedTax,2019,920522,2019-01-01,2019-12-31,9527000,0000920522-22-000019,https://data.sec.gov/api/xbrl/frames/us-gaap/RevenueFromContractWithCustomerExcludingAssessedTax/USD/CY2019.json
RevenueFromContractWithCustomerExcludingAssessedTax,2019,922224,2019-01-01,2019-12-31,5541000000,0000922224-22-000005,https://data.sec.gov/api/xbrl/frames/us-gaap/RevenueFromContractWithCustomerExcludingAssessedTax/USD/CY2019.json
RevenueFromContractWithCustomerExcludingAssessedTax,2019,922621,2019-01-01,2019-12-31,2477298000,0000922621-22-000013,https://data.sec.gov/api/xbrl/frames/us-gaap/RevenueFromContractWithCustomerExcludingAssessedTax/USD/CY2019.json
RevenueFromContractWithCustomerExcludingAssessedTax,2019,927628,2019-01-01,2019-12-31,3820000000,0000927628-22-000106,https://data.sec.gov/api/xbrl/frames/us-gaap/RevenueFromContractWithCustomerExcludingAssessedTax/USD/CY2019.json
RevenueFromContractWithCustomerExcludingAssessedTax,2019,927653,2019-04-01,2020-03-31,231051000000,0000927653-22-000051,https://data.sec.gov/api/xbrl/frames/us-gaap/RevenueFromContractWithCustomerExcludingAssessedTax/USD/CY2019.json
RevenueFromContractWithCustomerExcludingAssessedTax,2019,935703,2019-02-03,2020-02-01,23610800000,0000935703-22-000020,https://data.sec.gov/api/xbrl/frames/us-gaap/RevenueFromContractWithCustomerExcludingAssessedTax/USD/CY2019.json
RevenueFromContractWithCustomerExcludingAssessedTax,2019,936468,2019-01-01,2019-12-31,59812000000,0000936468-20-000016,https://data.sec.gov/api/xbrl/frames/us-gaap/RevenueFromContractWithCustomerExcludingAssessedTax/USD/CY2019.json
RevenueFromContractWithCustomerExcludingAssessedTax,2019,940944,2019-05-27,2020-05-31,7806900000,0000940944-22-000042,https://data.sec.gov/api/xbrl/frames/us-gaap/RevenueFromContractWithCustomerExcludingAssessedTax/USD/CY2019.json
RevenueFromContractWithCustomerExcludingAssessedTax,2019,943452,2019-01-01,2019-12-31,8200000000,0001628280-22-002997,https://data.sec.gov/api/xbrl/frames/us-gaap/RevenueFromContractWithCustomerExcludingAssessedTax/USD/CY2019.json
RevenueFromContractWithCustomerExcludingAssessedTax,2019,943819,2018-07-01,2019-06-30,2606572000,0000943819-21-000017,https://data.sec.gov/api/xbrl/frames/us-gaap/RevenueFromContractWithCustomerExcludingAssessedTax/USD/CY2019.json
RevenueFromContractWithCustomerExcludingAssessedTax,2019,946581,2019-04-01,2020-03-31,3088970000,0001628280-22-014580,https://data.sec.gov/api/xbrl/frames/us-gaap/RevenueFromContractWithCustomerExcludingAssessedTax/USD/CY2019.json
RevenueFromContractWithCustomerExcludingAssessedTax,2019,1000228,2018-12-30,2019-12-28,9985803000,0001000228-22-000016,https://data.sec.gov/api/xbrl/frames/us-gaap/RevenueFromContractWithCustomerExcludingAssessedTax/USD/CY2019.json
RevenueFromContractWithCustomerExcludingAssessedTax,2019,1000697,2019-01-01,2019-12-31,2406596000,0001193125-22-051509,https://data.sec.gov/api/xbrl/frames/us-gaap/RevenueFromContractWithCustomerExcludingAssessedTax/USD/CY2019.json
RevenueFromContractWithCustomerExcludingAssessedTax,2019,1001250,2018-07-01,2019-06-30,14863000000,0001001250-21-000127,https://data.sec.gov/api/xbrl/frames/us-gaap/RevenueFromContractWithCustomerExcludingAssessedTax/USD/CY2019.json
RevenueFromContractWithCustomerExcludingAssessedTax,2019,1002047,2019-04-27,2020-04-24,5412000000,0000950170-22-011708,https://data.sec.gov/api/xbrl/frames/us-gaap/RevenueFromContractWithCustomerExcludingAssessedTax/USD/CY2019.json
RevenueFromContractWithCustomerExcludingAssessedTax,2019,1013237,2018-09-01,2019-08-31,1435351000,0001013237-21-000142,https://data.sec.gov/api/xbrl/frames/us-gaap/RevenueFromContractWithCustomerExcludingAssessedTax/USD/CY2019.json
RevenueFromContractWithCustomerExcludingAssessedTax,2019,1013871,2019-01-01,2019-12-31,7991000000,0001013871-22-000010,https://data.sec.gov/api/xbrl/frames/us-gaap/RevenueFromContractWithCustomerExcludingAssessedTax/USD/CY2019.json
RevenueFromContractWithCustomerExcludingAssessedTax,2019,1018724,2019-01-01,2019-12-31,280522000000,0001018724-22-000005,https://data.sec.gov/api/xbrl/frames/us-gaap/RevenueFromContractWithCustomerExcludingAssessedTax/USD/CY2019.json
RevenueFromContractWithCustomerExcludingAssessedTax,2019,1020569,2019-01-01,2019-12-31,1581497000,0001020569-22-000169,https://data.sec.gov/api/xbrl/frames/us-gaap/RevenueFromContractWithCustomerExcludingAssessedTax/USD/CY2019.json
RevenueFromContractWithCustomerExcludingAssessedTax,2019,1022079,2019-01-01,2019-12-31,7726000000,0001022079-22-000027,https://data.sec.gov/api/xbrl/frames/us-gaap/RevenueFromContractWithCustomerExcludingAssessedTax/USD/CY2019.json
RevenueFromContractWithCustomerExcludingAssessedTax,2019,1022671,2019-01-01,2019-12-31,10451132000,0001558370-22-002377,https://data.sec.gov/api/xbrl/frames/us-gaap/RevenueFromContractWithCustomerExcludingAssessedTax/USD/CY2019.json
RevenueFromContractWithCustomerExcludingAssessedTax,2019,1024478,2018-10-01,2019-09-30,6694800000,0001024478-21-000083,https://data.sec.gov/api/xbrl/frames/us-gaap/RevenueFromContractWithCustomerExcludingAssessedTax/USD/CY2019.json
RevenueFromContractWithCustomerExcludingAssessedTax,2019,1031296,2019-01-01,2019-12-31,10805000000,0001031296-22-000013,https://data.sec.gov/api/xbrl/frames/us-gaap/RevenueFromContractWithCustomerExcludingAssessedTax/USD/CY2019.json
RevenueFromContractWithCustomerExcludingAssessedTax,2019,1032208,2019-01-01,2019-12-31,10141000000,0001032208-22-000007,https://data.sec.gov/api/xbrl/frames/us-gaap/RevenueFromContractWithCustomerExcludingAssessedTax/USD/CY2019.json
RevenueFromContractWithCustomerExcludingAssessedTax,2019,1034054,2019-01-01,2019-12-31,153787000,0001034054-22-000002,https://data.sec.gov/api/xbrl/frames/us-gaap/RevenueFromContractWithCustomerExcludingAssessedTax/USD/CY2019.json
RevenueFromContractWithCustomerExcludingAssessedTax,2019,1035267,2019-01-01,2019-12-31,4478500000,0001035267-22-000014,https://data.sec.gov/api/xbrl/frames/us-gaap/RevenueFromContractWithCustomerExcludingAssessedTax/USD/CY2019.json
RevenueFromContractWithCustomerExcludingAssessedTax,2019,1035983,2019-01-01,2019-12-31,2615277000,0001558370-21-001828,https://data.sec.gov/api/xbrl/frames/us-gaap/RevenueFromContractWithCustomerExcludingAssessedTax/USD/CY2019.json
RevenueFromContractWithCustomerExcludingAssessedTax,2019,1037646,2019-01-01,2019-12-31,3008652000,0001037646-22-000008,https://data.sec.gov/api/xbrl/frames/us-gaap/RevenueFromContractWithCustomerExcludingAssessedTax/USD/CY2019.json
RevenueFromContractWithCustomerExcludingAssessedTax,2019,1043277,2019-01-01,2019-12-31,15309508000,0001043277-22-000006,https://data.sec.gov/api/xbrl/frames/us-gaap/RevenueFromContractWithCustomerExcludingAssessedTax/USD/CY2019.json
RevenueFromContractWithCustomerExcludingAssessedTax,2019,1045810,2019-01-28,2020-01-26,10918000000,0001045810-22-000036,https://data.sec.gov/api/xbrl/frames/us-gaap/RevenueFromContractWithCustomerExcludingAssessedTax/USD/CY2019.json
