file,url,retrieved_utc,bytes
companyfacts_0001571996.json,https://data.sec.gov/api/xbrl/companyfacts/CIK0001571996.json,2026-09-12T20:14:28Z,3564875
companyfacts_0000029534.json,https://data.sec.gov/api/xbrl/companyfacts/CIK0000029534.json,2026-09-12T20:14:29Z,2509741
companyfacts_0001022079.json,https://data.sec.gov/api/xbrl/companyfacts/CIK0001022079.json,2026-09-12T20:14:30Z,4149346
companyfacts_0000882184.json,https://data.sec.gov/api/xbrl/companyfacts/CIK0000882184.json,2026-09-12T20:14:32Z,3064917
companyfacts_0000313616.json,https://data.sec.gov/api/xbrl/companyfacts/CIK0000313616.json,2026-09-12T20:14:33Z,4573814
companyfacts_0001744489.json,https://data.sec.gov/api/xbrl/companyfacts/CIK0001744489.json,2026-09-12T20:14:35Z,2519871
companyfacts_0001297996.json,https://data.sec.gov/api/xbrl/companyfacts/CIK0001297996.json,2026-09-12T20:14:36Z,3707577
companyfacts_0000935703.json,https://data.sec.gov/api/xbrl/companyfacts/CIK0000935703.json,2026-09-12T20:14:37Z,2970211
companyfacts_0000765880.json,https://data.sec.gov/api/xbrl/companyfacts/CIK0000765880.json,2026-09-12T20:14:39Z,4793526
companyfacts_0000029905.json,https://data.sec.gov/api/xbrl/companyfacts/CIK0000029905.json,2026-09-12T20:14:40Z,4932713
companyfacts_0001751788.json,https://data.sec.gov/api/xbrl/companyfacts/CIK0001751788.json,2026-09-12T20:14:42Z,2601897
companyfacts_0001286681.json,https://data.sec.gov/api/xbrl/companyfacts/CIK0001286681.json,2026-09-12T20:14:44Z,2916228
companyfacts_0000940944.json,https://data.sec.gov/api/xbrl/companyfacts/CIK0000940944.json,2026-09-12T20:14:46Z,4175015
companyfacts_0000936340.json,https://data.sec.gov/api/xbrl/companyfacts/CIK0000936340.json,2026-09-12T20:14:47Z,5013393
companyfacts_0001326160.json,https://data.sec.gov/api/xbrl/companyfacts/CIK0001326160.json,2026-09-12T20:14:49Z,5349280
companyfacts_0000927066.json,https://data.sec.gov/api/xbrl/companyfacts/CIK0000927066.json,2026-09-12T20:14:50Z,4484160
companyfacts_0001090012.json,https://data.sec.gov/api/xbrl/companyfacts/CIK0001090012.json,2026-09-12T20:14:52Z,5068693
companyfacts_0001093557.json,https://data.sec.gov/api/xbrl/companyfacts/CIK0001093557.json,2026-09-12T20:14:53Z,3044975
companyfacts_0001065088.json,https://data.sec.gov/api/xbrl/companyfacts/CIK0001065088.json,2026-09-12T20:14:54Z,4107528
companyfacts_0001415404.json,https://data.sec.gov/api/xbrl/companyfacts/CIK0001415404.json,2026-09-12T20:14:55Z,4218339
companyfacts_0000031462.json,https://data.sec.gov/api/xbrl/companyfacts/CIK0000031462.json,2026-09-12T20:14:57Z,4430632
companyfacts_0001047862.json,https://data.sec.gov/api/xbrl/companyfacts/CIK0001047862.json,2026-09-12T20:14:58Z,4133552
companyfacts_0000033185.json,https://data.sec.gov/api/xbrl/companyfacts/CIK0000033185.json,2026-09-12T20:15:00Z,3636051
companyfacts_0001095073.json,https://data.sec.gov/api/xbrl/companyfacts/CIK0001095073.json,2026-09-12T20:15:01Z,4665003
companyfacts_0000827052.json,https://data.sec.gov/api/xbrl/companyfacts/CIK0000827052.json,2026-09-12T20:15:02Z,4000028
companyfacts_0001001250.json,https://data.sec.gov/api/xbrl/companyfacts/CIK0001001250.json,2026-09-12T20:15:04Z,3862713
companyfacts_0001156039.json,https://data.sec.gov/api/xbrl/companyfacts/CIK0001156039.json,2026-09-12T20:15:06Z,5999303
companyfacts_0000105634.json,https://data.sec.gov/api/xbrl/companyfacts/CIK0000105634.json,2026-09-12T20:15:08Z,3617203
companyfacts_0000032604.json,https://data.sec.gov/api/xbrl/companyfacts/CIK0000032604.json,2026-09-12T20:15:09Z,3674500
companyfacts_0000821189.json,https://data.sec.gov/api/xbrl/companyfacts/CIK0000821189.json,2026-09-12T20:15:10Z,3514634
companyfacts_0001101239.json,https://data.sec.gov/api/xbrl/companyfacts/CIK0001101239.json,2026-09-12T20:15:12Z,4860019
companyfacts_0000033213.json,https://data.sec.gov/api/xbrl/companyfacts/CIK0000033213.json,2026-09-12T20:15:13Z,4013294
companyfacts_0000922621.json,https://data.sec.gov/api/xbrl/companyfacts/CIK0000922621.json,2026-09-12T20:15:15Z,2700382
companyfacts_0000072741.json,https://data.sec.gov/api/xbrl/companyfacts/CIK0000072741.json,2026-09-12T20:15:16Z,3792139
companyfacts_0000920522.json,https://data.sec.gov/api/xbrl/companyfacts/CIK0000920522.json,2026-09-12T20:15:18Z,3628203
companyfacts_0001551182.json,https://data.sec.gov/api/xbrl/companyfacts/CIK0001551182.json,2026-09-12T20:15:19Z,2931687
companyfacts_0000065984.json,https://data.sec.gov/api/xbrl/companyfacts/CIK0000065984.json,2026-09-12T20:15:20Z,4823074
companyfacts_0001711269.json,https://data.sec.gov/api/xbrl/companyfacts/CIK0001711269.json,2026-09-12T20:15:21Z,2092477
